switchgear_id;switchgear_name;element_id;element_name;component_id;component_name;switchgear_status;conditions
2;КРУЭ-110кВ;2;ЭВ-110 ШСЭВ;2;ЭВ-110;Нормальное условие работы управление с дистанции;"Условия управления выключателем ШСЭВ-110. Режим управления ""дистанция"":
• ШР – 110 – 1 ШСЭВ (00AEE03GS011) включен или отключен.
• ШР – 110 – 2 ШСЭВ (00AEE03GS012) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.03 КРУЭ – 110кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.03 КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.03 КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.03 КРУЭ – 110кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.03 КРУЭ – 110кВ.
• Включен автомат F102 – «ALARMS» в яч.03 КРУЭ – 110кВ.
• После подачи команды включить/отключить из ПТК на один из коммутационных аппаратов присоединения, управление остальными коммутационными аппаратами блокируется на 10 секунд. "
2;КРУЭ-110кВ;2;ЭВ-110 ШСЭВ;3;ЭВ-110;В ремонте;"Условия управления выключателем ШСЭВ-110 (выключатель в ремонте):
• ЗН – 110 – 1 ШСЭВ (00AEE03GS021) включен.
• ЗН – 110 – 2 ШСЭВ (00AEE03GS022) включен."
2;КРУЭ-110кВ;2;;4;ЭВ-110;С принудительной деблокировкой;"Условия управления выключателем ШСЭВ-110 (с деблокированием):
• Яч.03 шкаф управления ШСЭВ – 110  ключ S211 введен в положение без блокировки.
• Яч.03 шкаф управления  ШСЭВ – 110  ключ S210 введен в положение местное."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;5;ШР-110-1;Нормальное условие работы;"Условия управления разъединителем ШР-110-1 ШСЭВ (нормальный режим работы):
• ЗН – 110 – 1 С.Ш. (00AEE00GS021) отключен.
• ШСЭВ – 110 (00AEE03GS001) отключен.
• ЗН – 110 – 1 ШСЭВ (00AEE03GS021) отключен.
• ЗН – 110 – 2 ШСЭВ (00AEE03GS022) отключен."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;6;ШР-110-1;В ремонте;"Условия управления разъединителем ШР-110-1 ШСЭВ (разъединитель в ремонте):
• ЗН – 110 – 1 ШСЭВ (00AEE03GS021) включен."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;7;ШР-110-1;С принудительной деблокировкой;"Условия управления разъединителем ШР-110-1 ШСЭВ (с деблокированием):
• Яч.03 шкаф управления  ШСЭВ ключ S211 введен в положение без блокировки.
• Яч.03 шкаф управления ШСЭВ ключ S210 введен в положение местное."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;8;ШР-110-2;Нормальное условие работы;"Условия управления разъединителем ШР-110-2 ШСЭВ (нормальный режим работы):
• ЗН – 110 – 2  С.Ш. (00AEE00GS023) отключен.
• ШСЭВ – 110 (00AEE03GS001) отключен.
• ЗН – 110 – 1 ШСЭВ (00AEE03GS021)отключен.
• ЗН – 110 – 2 ШСЭВ (00AEE03GS022) отключен."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;9;ШР-110-2;В ремонте;"Условия управления разъединителем ШР-110-2 ШСЭВ (разъединитель в ремонте):
• ЗН – 110 - 2 ШСЭВ (00AEE03GS022) включен."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;10;ШР-110-2;С принудительной деблокировкой;"Условия управления разъединителем ШР-110-2 ШСЭВ (с деблокированием):
• Яч.03 шкаф управления  ШСЭВ  ключ S211 введен в положение без блокировки.
• Яч.03 шкаф управления ШСЭВ ключ S210 введен в положение местное."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;11;ЗН ШР-110-1;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110-1 ШСЭВ(нормальный режим работы):
• ШР – 110 – 1 ШЭСВ (00AEE03GS011) отключен.
• ШР – 110 – 2 ШЭСВ (00AEE03GS012) отключен."
2;КРУЭ-110кВ;3;ЭВ-110 ШСЭВ;12;ЗН ШР-110-2;Нормальное условие работы;"Условия управления заземляющим ножом ЗН-110-2 ШСЭВ(нормальный режим работы):
• ШР – 110 – 1 ШЭСВ (00AEE03GS011) отключен.
• ШР – 110 – 2 ШЭСВ (00AEE03GS012) отключен."
2;КРУЭ-110кВ;4;ЭВ-110 ВЛ Мацеста;1;ЭВ-110;Нормальное условие работы;"Условия управления выключателем ЭВ-110 ВЛ-Мацеста. Режим управления ""местное"":
• ШР – 110 - 1 ВЛ Мацеста (00AEE04GS011) включен или отключен.
• ШР – 110 - 2 ВЛ Мацеста (00AEE04GS012) включен или отключен.
• ЛР – 110 ВЛ Мацеста (00AEE04GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.04 
КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ."
2;КРУЭ-110кВ;4;ЭВ-110 ВЛ Мацеста;2;ЭВ-110;Нормальное условие работы управление с дистанции;"Условия управления выключателем ЭВ-110 ВЛ-Мацеста. Режим управления ""дистанция"":
• ШР – 110 - 1 ВЛ Мацеста (00AEE04GS011) включен или отключен.
• ШР – 110 - 2 ВЛ Мацеста (00AEE04GS012) включен или отключен.
• ЛР – 110 ВЛ Мацеста (00AEE04GS013) включен или отключен.
• Отсутствует сигнализация «Отключен автомат постоянного тока» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110 кВ.
• Отсутствует сигнализация «Время работы» на табло в шкафу управления коммутационными аппаратами. (для квитирования нажать кнопку «Reset») яч.04 
КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель не готов к включению промежуточное положение выключателя» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ.
• Отсутствует сигнализация «Выключатель блокирован. Контроль элегаза (Давление достигло 2 уровня)» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ. 
• Для включения необходимо чтобы пружина выключателя была взведена то есть должна отсутствовать сигнализация «пружина привода не заведена» на табло в шкафу управления коммутационными аппаратами яч.04 КРУЭ – 110кВ.
• Включен автомат F102 – «ALARMS» в яч.04 КРУЭ – 110кВ.
• После подачи команды включить/отключить из ПТК на один из коммутационных аппаратов присоединения, управление остальными коммутационными аппаратами блокируется на 10 секунд. "
2;КРУЭ-110кВ;4;ЭВ-110 ВЛ Мацеста;3;ЭВ-110;В ремонте;"Условия управления выключателем ЭВ-110 ВЛ-Мацеста (выключатель в ремонте):
• ЗН – 110 – ШР ВЛ Мацеста (00AEE04GS022) включен.
• ЗН – 110 ЭВ ВЛ Мацеста (00AEE04GS024) включен."
2;КРУЭ-110кВ;4;ЭВ-110 ВЛ Мацеста;4;ЭВ-110;С принудительной деблокировкой;"Условия управления выключателем ЭВ-110 ВЛ-Мацеста (с деблокированием):
• Яч.04 шкаф управления  ЭВ ВЛ Мацеста ключ S211 введен в положение без блокировки.
• Яч.04 шкаф управления  ЭВ ВЛ Мацеста ключ S210 введен в положение местное."
